Player_ID,,Name,TEAM,ou,odds,Position,GAME_DATE,Game_ID,Home,OPP,PACE,AST,TO,ORR,DRR,REBR,EFF FG%,TS%,OFF EFF,DEF EFF,DKFPS,salary,shiftedDKFPS,shiftedsalaryavg,shiftedsalarystd,shiftedDEF_RAT,shiftedOFF_RAT,shiftedNET_RAT,shiftedDKFPSavg,shiftedMIN,shiftedMINavg,shiftedMINstd,shiftedDKFPSstd,shiftedOFF_RATINGavg,shiftedDEF_RATINGavg,shiftedNET_RATINGavg
1938,46130,Manu Ginobili,SAS,196.0,-5.0,SG/SF,2017-12-30,21700530.0,0.0,DET,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,3900.0,0.0,3890.0,191.19507199599983,109.69999999999985,87.90000000000022,-21.900000000000006,14.7,0.0,17.2,10.685400216078847,10.601231584637285,105.28999999999999,2.650000000000007,107.95000000000002
2200,46131,Pau Gasol,SAS,196.0,-5.0,PF/C,2017-12-30,21700530.0,0.0,DET,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,7000.0,0.0,5710.0,504.3147165543886,103.8000000000001,122.70000000000007,18.900000000000016,21.45,0.0,18.6,11.217050513491591,19.10599091617309,105.79999999999993,-4.6699999999999955,101.16000000000011
2207,46184,Joe Johnson,UTA,208.0,4.0,SG/SF,2017-12-30,21700534.0,1.0,CLE,96.9,16.6,13.7,19.8,78.3,48.2,51.6,55.5,104.1,104.6,0.0,3700.0,0.0,3680.0,103.27955589886444,129.09999999999985,95.40000000000016,-33.699999999999996,9.125,0.0,16.6,10.123679612121709,6.7938391208505955,113.48000000000005,-17.73,95.74999999999997
2210,46124,Richard Jefferson,DEN,216.0,-7.0,SF/PF,2017-12-30,21700536.0,1.0,PHI,98.4,17.4,13.9,27.3,78.3,52.6,52.8,56.000000000000014,107.9,106.60000000000002,0.0,3000.0,0.0,3000.0,0.0,5.684341886080802e-14,0.0,-5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,5.149999999999994,21.010000000000012,26.160000000000053
2225,46135,Tony Parker,SAS,196.0,-5.0,PG,2017-12-30,21700530.0,0.0,DET,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,4100.0,0.0,4030.0,249.6664441476535,122.70000000000002,142.2,19.500000000000004,16.05,0.0,17.2,9.437513796899404,10.768911014789026,104.63999999999999,0.2400000000000116,104.86999999999996
2544,46095,LeBron James,CLE,208.0,-4.0,SF/PF,2017-12-30,21700534.0,0.0,UTA,98.6,18.0,13.5,20.2,76.6,49.3,55.5,59.4,111.4,108.7,0.0,11500.0,0.0,11660.0,259.0581230363393,120.30000000000004,105.10000000000008,-15.19999999999999,54.475,0.0,34.3,12.247902314727652,21.792726233004124,114.27000000000001,1.519999999999995,115.80999999999992
2548,46089,Dwyane Wade,CLE,208.0,-4.0,PG/SG,2017-12-30,21700534.0,0.0,UTA,98.6,18.0,13.500000000000004,20.2,76.59999999999997,49.3,55.5,59.4,111.39999999999998,108.7,0.0,4900.0,0.0,5310.0,310.73389830457114,140.40000000000003,89.80000000000003,-50.60000000000001,21.825,0.0,22.3,8.17924201867141,9.813574781902892,107.50000000000003,3.0100000000000002,110.52999999999994
2561,46085,David West,GSW,207.0,-14.0,PF/C,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.4,51.6,57.4,60.7,112.4,100.6,0.0,3400.0,0.0,3530.0,67.49485577105528,1.2789769243681803e-13,-1.9895196601282805e-13,7.105427357601002e-15,13.7,0.0,12.6,7.026932316294062,9.243466160843921,87.37999999999995,7.040000000000009,94.41
2585,46087,Zaza Pachulia,GSW,207.0,-14.0,C,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.4,51.6,57.4,60.7,112.4,100.6,0.0,3200.0,0.0,3200.0,94.28090415820647,-8.526512829121202e-14,1.1368683772161603e-13,-2.4868995751603507e-14,13.525,0.0,10.5,8.329999333066528,11.892720696104641,75.16000000000007,21.840000000000018,96.99999999999999
2594,46098,Kyle Korver,CLE,208.0,-4.0,SG/SF,2017-12-30,21700534.0,0.0,UTA,98.6,18.000000000000007,13.5,20.2,76.59999999999997,49.3,55.5,59.4,111.4,108.7,0.0,3600.0,0.0,3650.0,70.71067811865476,165.79999999999978,98.30000000000007,-67.50000000000001,14.025,0.0,21.3,7.746683878351515,7.939397192342608,110.24000000000005,1.8599999999999919,112.11999999999993
2617,46032,Udonis Haslem,MIA,204.0,-2.0,PF/C,2017-12-30,21700531.0,0.0,ORL,97.0,16.7,14.8,19.3,79.0,49.4,52.8,55.9,103.0,104.4,0.0,3000.0,0.0,3000.0,0.0,1.4210854715202004e-14,0.0,5.329070518200751e-15,1.05,0.0,3.2,4.709328803319831,1.4033689623347267,48.52,22.120000000000005,70.64
2733,46082,Shaun Livingston,GSW,207.0,-14.0,PG/SG,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.4,51.6,57.4,60.7,112.4,100.6,0.0,3600.0,0.0,3760.0,254.73297566057067,1.4210854715202004e-14,-4.263256414560601e-14,-7.105427357601002e-15,8.325,0.0,14.4,8.821690440172018,5.605119187948738,93.66999999999993,6.830000000000015,100.51000000000002
2738,46078,Andre Iguodala,GSW,207.0,-14.0,SG/SF,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.4,51.6,57.4,60.7,112.4,100.6,0.0,4000.0,0.0,4210.0,159.51314818673865,1.2789769243681803e-13,1.7053025658242404e-13,-7.105427357601002e-15,15.95,0.0,22.8,12.787146323989226,11.096045341572019,86.02000000000005,10.620000000000003,96.65000000000002
2747,46090,J.R. Smith,CLE,208.0,-4.0,SG/SF,2017-12-30,21700534.0,0.0,UTA,98.6,18.0,13.5,20.2,76.6,49.3,55.5,59.4,111.4,108.7,0.0,4000.0,0.0,3980.0,78.88106377466171,104.30000000000004,115.90000000000005,11.59999999999999,15.575,0.0,26.2,10.685400216078833,8.447591701517988,110.38,-0.40000000000000285,110.00999999999996
2749,46111,Jameer Nelson,NOP,218.0,-6.0,PG/SG,2017-12-30,21700532.0,1.0,NYK,101.9,19.5,14.6,20.3,76.9,49.8,55.8,58.8,108.6,107.4,0.0,3300.0,0.0,3390.0,31.622776601690337,-2.842170943040401e-14,0.0,-7.105427357601002e-15,11.425,0.0,18.2,10.612361764575395,7.459194549905029,103.69000000000001,-9.540000000000001,94.16
101112,46096,Channing Frye,CLE,208.0,-4.0,PF/C,2017-12-30,21700534.0,0.0,UTA,98.6,18.0,13.5,20.2,76.6,49.3,55.5,59.4,111.4,108.7,0.0,3300.0,0.0,3270.0,82.32726023485645,161.2999999999999,105.60000000000005,-55.70000000000006,5.55,0.0,7.9,6.854844191437846,4.676774767104148,95.32,-4.719999999999991,90.59
101127,46172,Jarrett Jack,NYK,218.0,6.0,PG,2017-12-30,21700532.0,0.0,NOP,98.70000000000003,17.0,14.3,26.2,76.9,52.100000000000016,51.2,54.8,104.29999999999997,104.6,0.0,4300.0,0.0,4480.0,91.89365834726814,122.00000000000003,108.60000000000004,-13.3,18.825,0.0,20.6,11.529671865813583,11.592053072879041,110.02000000000005,-7.019999999999998,103.02000000000001
101141,46159,Ersan Ilyasova,ATL,208.0,4.0,SF/PF,2017-12-30,21700533.0,1.0,POR,99.49999999999994,18.2,14.3,21.800000000000008,74.29999999999997,47.8,52.3,55.8,104.4,108.50000000000006,0.0,5100.0,0.0,4960.0,271.6206504995115,1.2789769243681803e-13,-1.1368683772161603e-13,2.0594637106796654e-14,20.65,0.0,23.7,12.996153277027785,13.37763473530023,101.97000000000003,0.7599999999999969,102.7
101161,46021,Amir Johnson,PHI,216.0,7.0,PF/C,2017-12-30,21700536.0,0.0,DEN,103.3,18.3,15.799999999999997,26.4,77.8,52.9,51.7,55.2,103.40000000000003,103.7,0.0,3700.0,0.0,3600.0,94.28090415820688,115.70000000000007,104.50000000000003,-11.199999999999996,11.775,0.0,14.2,7.269418439218113,9.789059936707133,116.90000000000009,-26.940000000000005,89.95
101181,46093,Jose Calderon,CLE,208.0,-4.0,PG,2017-12-30,21700534.0,0.0,UTA,98.6,18.000000000000007,13.500000000000004,20.2,76.60000000000002,49.3,55.499999999999986,59.4,111.4,108.7,0.0,3700.0,0.0,3470.0,356.05867181937555,81.6999999999999,110.10000000000002,28.39999999999994,17.4,0.0,21.3,8.525126261691259,9.456919865015953,113.25999999999996,1.3499999999999983,114.61999999999998
200746,46133,LaMarcus Aldridge,SAS,196.0,-5.0,PF/C,2017-12-30,21700530.0,0.0,DET,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,7500.0,0.0,8010.0,317.80497164141406,120.70000000000005,135.1,14.40000000000001,28.9,0.0,27.0,14.757295747452433,16.963277330096872,103.29999999999998,3.2900000000000085,106.61000000000006
200755,46019,J.J. Redick,PHI,216.0,7.0,SG/SF,2017-12-30,21700536.0,0.0,DEN,103.3,18.3,15.8,26.39999999999999,77.8,52.9,51.70000000000002,55.2,103.4,103.7,0.0,5300.0,0.0,5300.0,182.57418583505552,110.69999999999996,111.90000000000013,1.0999999999999517,25.4,0.0,30.5,13.235054464061205,12.476199563791672,106.05999999999999,0.4500000000000052,106.51999999999987
200757,46183,Thabo Sefolosha,UTA,208.0,4.0,SG/SF,2017-12-30,21700534.0,1.0,CLE,96.9,16.599999999999994,13.7,19.8,78.3,48.2,51.6,55.5,104.1,104.6,0.0,3500.0,0.0,3640.0,177.6388345929897,115.29999999999994,94.09999999999984,-21.2,9.75,0.0,14.5,10.458914326491488,8.19298480408698,92.00000000000003,-5.340000000000008,86.66000000000005
200765,46101,Rajon Rondo,NOP,218.0,-6.0,PG,2017-12-30,21700532.0,1.0,NYK,101.9,19.5,14.6,20.3,76.89999999999998,49.8,55.8,58.8,108.59999999999997,107.40000000000003,0.0,6400.0,0.0,5880.0,257.33678754158376,-1.4210854715202004e-13,-1.7053025658242404e-13,7.105427357601002e-15,21.725,0.0,21.2,13.878840809744231,18.67613227268073,103.80999999999995,-1.1299999999999972,102.68000000000002
201142,46079,Kevin Durant,GSW,207.0,-14.0,SF/PF,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.4,51.6,57.4,60.7,112.4,100.6,0.0,10300.0,0.0,11120.0,446.7164151400252,-5.684341886080802e-14,-1.2789769243681803e-13,-7.105427357601002e-15,45.075,0.0,29.3,15.620855005764287,27.221327933156463,88.95,8.510000000000023,97.45999999999992
201145,46091,Jeff Green,CLE,208.0,-4.0,SF/PF,2017-12-30,21700534.0,0.0,UTA,98.6,18.0,13.5,20.2,76.6,49.3,55.5,59.4,111.4,108.7,0.0,3800.0,0.0,4200.0,141.4213562373095,132.10000000000022,101.50000000000018,-30.699999999999996,16.35,0.0,22.0,8.615231988880051,9.21215983843576,108.46000000000001,0.449999999999995,108.93000000000002
201148,46071,Brandan Wright,MEM,207.0,14.0,PF/C,2017-12-30,21700535.0,0.0,GSW,95.4,16.4,13.7,20.8,76.0,48.3,49.7,54.1,101.9,105.6,0.0,3600.0,0.0,3300.0,200.0,89.39999999999999,72.80000000000001,-16.600000000000033,11.45,0.0,12.3,6.1833108714776195,7.398197978787357,101.94999999999997,-3.140000000000002,98.78
201156,46084,Nick Young,GSW,207.0,-14.0,SG,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.40000000000003,51.6,57.4,60.70000000000002,112.4,100.6,0.0,3400.0,0.0,3400.0,141.4213562373095,-1.5631940186722204e-13,-1.2789769243681803e-13,-7.105427357601002e-15,8.6,0.0,13.3,8.327331171776722,7.138705142468833,87.49999999999991,6.1,93.63
201158,46157,Marco Belinelli,ATL,208.0,4.0,SG,2017-12-30,21700533.0,1.0,POR,99.5,18.200000000000006,14.3,21.800000000000008,74.3,47.8,52.3,55.8,104.4,108.5,0.0,3800.0,0.0,3840.0,183.78731669453623,-9.947598300641403e-14,-1.4210854715202004e-14,0.0,12.6,0.0,15.5,10.987366482566332,12.238486652995773,108.34999999999995,-20.9,87.4499999999999
201163,46115,Wilson Chandler,DEN,216.0,-7.0,SF/PF,2017-12-30,21700536.0,1.0,PHI,98.4,17.4,13.9,27.3,78.3,52.6,52.8,56.0,107.9,106.6,0.0,5000.0,0.0,4520.0,113.52924243950935,130.8,112.4000000000001,-18.400000000000006,22.425,0.0,27.5,15.269795894728476,12.859308128960732,101.66,6.840000000000001,108.50999999999996
201167,46045,Arron Afflalo,ORL,204.0,2.0,SG/SF,2017-12-30,21700531.0,1.0,MIA,101.9,17.2,13.5,18.800000000000008,75.4,47.0,51.8,54.90000000000001,102.69999999999997,108.20000000000003,0.0,3400.0,0.0,3450.0,108.01234497346404,82.8999999999999,128.70000000000016,45.90000000000002,4.85,0.0,13.2,8.954204474869766,4.460007473835302,110.78000000000004,-12.18,98.58000000000001
201188,46065,Marc Gasol,MEM,207.0,14.0,C,2017-12-30,21700535.0,0.0,GSW,95.4,16.4,13.7,20.8,76.0,48.3,49.7,54.1,101.9,105.6,0.0,8000.0,0.0,8010.0,453.2597979574715,98.19999999999979,104.70000000000013,6.499999999999995,31.775,0.0,29.0,15.513435037626808,18.44415369583424,109.15000000000002,-9.109999999999994,100.05999999999996
201196,46176,Ramon Sessions,NYK,218.0,6.0,PG,2017-12-30,21700532.0,0.0,NOP,98.7,17.0,14.3,26.2,76.90000000000003,52.1,51.2,54.8,104.3,104.60000000000002,0.0,3000.0,0.0,3090.0,31.622776601680016,1.2789769243681803e-13,8.526512829121202e-14,0.0,0.2,0.0,0.7,2.2135943621177825,0.6324555320336667,5.329999999999986,4.020000000000001,9.359999999999994
201229,46145,Anthony Tolliver,DET,196.0,5.0,SF/PF,2017-12-30,21700530.0,1.0,SAS,97.80000000000003,16.8,13.100000000000003,24.199999999999992,77.69999999999997,50.0,51.3,54.40000000000001,104.6,104.5,0.0,3700.0,0.0,3610.0,166.332999331662,96.60000000000018,70.00000000000006,-26.6,14.325,0.0,18.8,11.81148217249263,9.270660110741249,102.57999999999996,-4.179999999999992,98.39999999999992
201563,46165,Michael Beasley,NYK,218.0,6.0,SF/PF,2017-12-30,21700532.0,0.0,NOP,98.7,17.0,14.299999999999997,26.2,76.89999999999998,52.1,51.19999999999999,54.80000000000001,104.3,104.60000000000002,0.0,4700.0,0.0,4480.0,571.1586664161039,116.30000000000005,108.80000000000001,-7.599999999999966,21.25,0.0,18.2,12.470409420348282,18.201419358573837,105.93999999999991,-4.6699999999999875,101.24999999999997
201567,46094,Kevin Love,CLE,208.0,-4.0,PF/C,2017-12-30,21700534.0,0.0,UTA,98.6,18.0,13.5,20.2,76.6,49.3,55.5,59.4,111.4,108.7,0.0,8500.0,0.0,8100.0,312.69438398822865,107.60000000000016,112.19999999999996,4.600000000000046,37.75,0.0,27.4,10.123679612121725,16.298432099097422,114.41000000000015,0.37999999999999046,114.8
201571,46047,D.J. Augustin,ORL,204.0,2.0,PG/SG,2017-12-30,21700531.0,1.0,MIA,101.9,17.2,13.5,18.8,75.4,47.0,51.8,54.9,102.7,108.2,0.0,3700.0,0.0,3960.0,189.73665961010275,59.60000000000004,112.59999999999998,53.00000000000002,13.2,0.0,21.0,11.60459679035281,9.863513009515872,101.50999999999999,-7.039999999999997,94.47999999999992
201573,46017,Jerryd Bayless,PHI,216.0,7.0,PG/SG,2017-12-30,21700536.0,0.0,DEN,103.3,18.3,15.8,26.4,77.8,52.9,51.7,55.2,103.4,103.7,0.0,3700.0,0.0,3530.0,176.6981104093143,115.80000000000004,73.70000000000002,-42.099999999999994,14.825,0.0,21.5,9.300537618869141,6.873914055648674,103.78999999999999,-4.960000000000001,98.82999999999996
201578,46038,Marreese Speights,ORL,204.0,2.0,PF/C,2017-12-30,21700531.0,1.0,MIA,101.9,17.2,13.5,18.8,75.4,47.000000000000014,51.80000000000001,54.9,102.7,108.2,0.0,4000.0,0.0,3180.0,285.9681411936962,72.69999999999986,129.69999999999993,56.99999999999999,3.45,0.0,7.5,8.19552723542949,3.9857384649662246,68.59999999999991,0.2800000000000125,68.88000000000002
201580,46081,JaVale McGee,GSW,207.0,-14.0,C,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.4,51.6,57.4,60.7,112.4,100.6,0.0,3100.0,0.0,3110.0,99.44289260117532,8.526512829121202e-14,-1.7053025658242404e-13,3.907985046680551e-14,4.325,0.0,5.0,6.036923425424947,5.852409285451964,70.8600000000001,-10.289999999999992,60.56999999999996
201584,46167,Courtney Lee,NYK,218.0,6.0,SG/SF,2017-12-30,21700532.0,0.0,NOP,98.7,17.0,14.3,26.2,76.9,52.1,51.2,54.8,104.3,104.6,0.0,5200.0,0.0,5400.0,368.1787005729087,115.50000000000001,107.5,-8.000000000000002,19.9,0.0,25.1,14.317433041187547,15.44128664759946,103.45000000000002,0.45000000000000445,103.91999999999993
201596,46067,Mario Chalmers,MEM,207.0,14.0,PG,2017-12-30,21700535.0,0.0,GSW,95.4,16.4,13.7,20.8,76.0,48.3,49.7,54.1,101.9,105.6,0.0,3500.0,0.0,3990.0,328.12599206199235,100.89999999999998,116.59999999999998,15.6,9.55,0.0,13.9,12.17876111196135,10.837050644278937,98.37000000000003,-23.159999999999997,75.22999999999999
201600,46108,Omer Asik,NOP,218.0,-6.0,C,2017-12-30,21700532.0,1.0,NYK,101.9,19.5,14.6,20.3,76.9,49.8,55.8,58.8,108.6,107.4,0.0,3000.0,0.0,3000.0,0.0,-5.684341886080802e-14,8.526512829121202e-14,0.0,1.025,0.0,3.0,4.268749491621908,1.853862334574946,87.03,-33.709999999999994,53.309999999999945
201609,46027,Goran Dragic,MIA,204.0,-2.0,PG,2017-12-30,21700531.0,0.0,ORL,97.0,16.7,14.8,19.3,79.0,49.4,52.8,55.9,103.0,104.4,0.0,5900.0,0.0,6280.0,248.55135843076332,1.2789769243681803e-13,-7.105427357601002e-14,7.993605777301127e-15,18.25,0.0,19.8,13.766303465749692,13.637672496108378,79.90999999999994,-0.4100000000000087,79.50000000000009
201936,46066,Tyreke Evans,MEM,207.0,14.0,SG/SF,2017-12-30,21700535.0,0.0,GSW,95.4,16.399999999999984,13.7,20.800000000000008,76.0,48.3,49.7,54.100000000000016,101.9,105.6,0.0,7700.0,0.0,7530.0,594.5119380167603,90.80000000000001,124.2000000000001,33.5,32.575,0.0,27.4,14.997777613144335,21.616624903583403,105.51999999999998,0.6199999999999897,106.12000000000009
201937,46177,Ricky Rubio,UTA,208.0,4.0,PG,2017-12-30,21700534.0,1.0,CLE,96.9,16.6,13.699999999999996,19.8,78.3,48.2,51.6,55.499999999999986,104.10000000000002,104.6,0.0,5200.0,0.0,5270.0,346.5704994818675,110.19999999999992,90.80000000000003,-19.39999999999999,19.6,0.0,24.0,13.613718571108096,13.72305440571531,111.2399999999999,-17.19999999999999,94.04000000000008
201939,46076,Stephen Curry,GSW,207.0,-14.0,PG/SG,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.4,51.6,57.4,60.7,112.4,100.6,0.0,8100.0,58.75,9400.0,326.5986323710923,118.19999999999976,110.50000000000006,-7.699999999999957,48.7,34.0,32.9,3.381321240777542,10.700337481697577,106.01000000000006,8.72999999999999,114.75000000000004
201950,46104,Jrue Holiday,NOP,218.0,-6.0,PG/SG,2017-12-30,21700532.0,1.0,NYK,101.9,19.5,14.6,20.3,76.9,49.8,55.8,58.8,108.6,107.4,0.0,7100.0,0.0,7150.0,327.44804507314166,8.526512829121202e-14,-8.526512829121202e-14,-7.105427357601002e-15,32.925,0.0,29.7,16.207337158761703,20.50475893271824,94.18,12.509999999999996,106.70000000000005
201956,46083,Omri Casspi,GSW,207.0,-14.0,SF/PF,2017-12-30,21700535.0,1.0,MEM,102.4,21.400000000000006,14.6,21.799999999999994,76.4,51.600000000000016,57.4,60.7,112.4,100.6,0.0,3800.0,0.0,4050.0,548.2294734466176,-7.105427357601002e-14,2.842170943040401e-14,-1.0658141036401503e-14,17.35,0.0,16.7,11.18580449597713,13.986203519500522,87.27000000000001,7.07,94.37999999999998
201961,46030,Wayne Ellington,MIA,204.0,-2.0,SG/SF,2017-12-30,21700531.0,0.0,ORL,97.0,16.7,14.8,19.3,79.0,49.4,52.8,55.9,103.0,104.4,0.0,4800.0,0.0,3910.0,299.8147576235848,-1.8474111129762605e-13,-5.684341886080802e-14,-1.0658141036401503e-14,18.75,0.0,25.1,13.92400006383862,12.597949568613668,94.98999999999997,6.879999999999998,101.86000000000001
201967,46106,Dante Cunningham,NOP,218.0,-6.0,SF/PF,2017-12-30,21700532.0,1.0,NYK,101.9,19.5,14.6,20.3,76.9,49.8,55.8,58.8,108.6,107.4,0.0,3200.0,0.0,3440.0,157.7621275493231,0.0,-5.684341886080802e-14,1.4210854715202004e-14,9.9,0.0,16.6,11.908913561791525,8.10452548477289,84.29,6.500000000000002,90.77999999999996
201973,46185,Jonas Jerebko,UTA,208.0,4.0,SF/PF,2017-12-30,21700534.0,1.0,CLE,96.9,16.599999999999994,13.699999999999996,19.8,78.3,48.20000000000002,51.6,55.5,104.10000000000002,104.6,0.0,3600.0,0.0,3630.0,82.32726023485645,0.0,7.105427357601002e-14,4.618527782440651e-14,12.775,0.0,15.2,8.978987817244336,9.663397435684823,99.44999999999997,-12.760000000000002,86.68999999999997
201980,46132,Danny Green,SAS,196.0,-5.0,SG/SF,2017-12-30,21700530.0,0.0,DET,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,4400.0,0.0,4630.0,298.328677803526,118.49999999999983,150.69999999999987,32.20000000000002,13.65,0.0,19.7,11.614645926587682,10.143552960706941,103.82000000000001,-1.9999999999999976,101.83000000000003
201988,46136,Patty Mills,SAS,196.0,-5.0,PG,2017-12-30,21700530.0,0.0,DET,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,3800.0,0.0,4180.0,198.88578520235063,101.09999999999975,99.20000000000016,-2.0000000000000284,12.7,0.0,18.5,9.846036991827956,8.240145629781075,106.50999999999995,3.6500000000000012,110.14000000000006
202323,46056,Evan Turner,POR,208.0,-4.0,SG/SF,2017-12-30,21700533.0,0.0,ATL,98.8,14.2,13.4,22.7,79.6,51.4,49.7,53.6,102.1,101.7,0.0,3700.0,0.0,3860.0,107.49676997731399,136.6000000000001,93.79999999999993,-42.79999999999998,15.875,0.0,25.3,10.32849349023263,6.597821610198313,115.49999999999996,-15.339999999999998,100.15000000000002
