Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds,penalty,Final
C,Bismack Biyombo,4500,LAL@Orl 07:00PM ET,21.492,Orl,1,0,23.321,15.897,26.500,30.000,27.000,26.750,0.248,209.500,-5.000,0.051,26.750
PG/SG,Brandon Knight,4500,Phi@Pho 09:00PM ET,21.681,Pho,1,0,22.679,16.319,22.062,13.750,27.000,15.750,0.247,212.500,-6.000,2.200,15.750
SG/SF,Bojan Bogdanovic,4400,Bkn@Cle 07:30PM ET,22.045,Bkn,0,0,19.000,15.750,13.938,27.500,26.400,3.000,0.273,225.500,16.500,-0.740,3.000
PF/C,Dwight Powell,4400,Dal@LAC 10:30PM ET,18.534,Dal,0,0,21.107,12.891,22.750,9.500,26.400,14.500,0.134,194.500,4.500,-9010.692,14.500
PF,James Johnson,4400,Mia@NO 08:00PM ET,22.904,Mia,0,0,26.214,14.981,28.375,26.500,26.400,29.500,0.367,205.500,4.500,-2.814,29.500
SF,Maurice Harkless,4400,SA@Por 10:00PM ET,24.292,Por,1,0,28.250,15.442,24.000,2.000,26.400,15.500,0.387,211.500,2.000,-9006.844,15.500
SG/SF,Joe Ingles,4300,Tor@Uta 09:00PM ET,14.067,Uta,1,0,24.357,7.237,21.000,5.250,25.800,30.000,0.159,198.500,1.000,-9007.827,30.000
PG,Patty Mills,4300,SA@Por 10:00PM ET,20.647,SA,0,0,20.750,14.906,23.250,13.500,25.800,39.250,0.288,211.500,-2.000,1.484,39.250
SG/SF,Andre Roberson,4200,OKC@Bos 07:30PM ET,19.293,OKC,0,0,16.357,12.077,21.625,13.500,25.200,19.750,0.226,211.500,5.500,-2.516,19.750
SG/SF,Kyle Korver,4200,Atl@Den 09:00PM ET,18.241,Atl,0,0,16.536,12.179,22.625,22.500,25.200,27.750,0.176,217.000,5.500,1.423,0.000
PG/SG,Iman Shumpert,4200,Bkn@Cle 07:30PM ET,15.865,Cle,1,0,17.179,10.875,17.125,30.000,25.200,12.250,0.075,225.500,-16.500,11.511,12.250
PG,J.J. Barea,4200,Dal@LAC 10:30PM ET,27.932,Dal,0,0,25.143,21.708,20.312,2.000,25.200,10.750,0.630,194.500,4.500,-9018.942,0.000
SF,P.J. Tucker,4200,Phi@Pho 09:00PM ET,17.336,Pho,1,0,23.821,8.911,23.625,19.500,25.200,34.000,0.248,212.500,-6.000,2.200,34.000
C,Greg Monroe,4100,Was@Mil 08:00PM ET,23.673,Mil,1,0,27.643,16.417,25.000,6.000,24.600,36.250,0.483,214.500,-3.000,-8996.368,36.250
C,John Henson,4100,Was@Mil 08:00PM ET,20.250,Mil,1,0,23.964,12.615,20.438,6.000,24.600,11.750,0.312,214.500,-3.000,-8996.368,11.750
SF/PF,Omri Casspi,4100,Sac@Min 08:00PM ET,14.859,Sac,0,0,16.750,7.167,21.812,6.500,24.600,17.250,0.102,206.500,5.000,-9002.098,0.000
SF,Michael Kidd-Gilchrist,4100,Chi@Cha 07:00PM ET,22.179,Cha,1,0,22.679,16.691,20.250,8.500,24.600,36.250,0.415,205.000,-4.500,-9003.172,36.250
SF,Brandon Ingram,4100,LAL@Orl 07:00PM ET,17.086,LAL,0,0,16.000,12.513,19.938,21.000,24.600,15.250,0.143,209.500,5.000,0.051,15.250
SG/SF,Marcus Smart,4000,OKC@Bos 07:30PM ET,23.750,Bos,1,0,20.250,18.518,19.812,9.000,24.000,19.750,0.478,211.500,-5.500,-8998.516,19.750
SG,Marco Belinelli,4000,Chi@Cha 07:00PM ET,19.621,Cha,1,0,15.464,13.033,16.688,12.500,24.000,0.000,0.273,205.000,-4.500,-9011.470,0.000
SG,J.R. Smith,4000,Bkn@Cle 07:30PM ET,17.321,Cle,1,0,17.750,11.300,19.688,30.000,24.000,8.250,0.196,225.500,-16.500,3.829,0.000
SF,Rondae Hollis-Jefferson,4000,Bkn@Cle 07:30PM ET,19.670,Bkn,0,0,22.000,13.150,23.750,27.000,24.000,14.250,0.320,225.500,16.500,7.511,14.250
PF/C,Channing Frye,4000,Bkn@Cle 07:30PM ET,17.000,Cle,1,0,13.714,11.854,18.000,29.500,24.000,22.500,0.195,225.500,-16.500,11.511,22.500
SF/PF,DeMarre Carroll,4000,Tor@Uta 09:00PM ET,19.446,Tor,0,0,20.536,13.804,13.625,1.000,24.000,10.000,0.273,198.500,-1.000,-9015.955,10.000
PF/C,Derrick Favors,4000,Tor@Uta 09:00PM ET,20.450,Uta,1,0,13.464,13.075,13.625,15.500,24.000,16.250,0.369,198.500,1.000,-7.827,16.250
SG,Seth Curry,4000,Dal@LAC 10:30PM ET,19.880,Dal,0,0,22.893,14.433,22.625,6.500,24.000,21.250,0.320,194.500,4.500,-9010.692,21.250
PF/C,Marreese Speights,4000,Dal@LAC 10:30PM ET,18.608,LAC,1,0,22.500,13.137,21.000,7.000,24.000,18.000,0.272,194.500,-4.500,-9010.692,18.000
C,Andrew Bogut,4000,Dal@LAC 10:30PM ET,22.188,Dal,0,0,21.250,17.562,23.062,13.000,24.000,9.500,0.375,194.500,4.500,-9016.351,0.000
SG/SF,Evan Turner,4000,SA@Por 10:00PM ET,20.629,Por,1,0,26.214,14.281,22.312,9.500,24.000,9.250,0.338,211.500,2.000,-9006.557,0.000
SF/PF,Dario Saric,4000,Phi@Pho 09:00PM ET,19.929,Phi,0,0,21.000,11.269,15.000,23.250,24.000,17.500,0.331,212.500,6.000,-1.800,17.500
C,Nerlens Noel,4000,Phi@Pho 09:00PM ET,9.333,Phi,0,0,12.125,9.333,10.562,24.000,24.000,14.250,0.031,212.500,6.000,-1.800,14.250
PG/SG,Garrett Temple,3900,Sac@Min 08:00PM ET,16.672,Sac,0,0,24.429,10.750,21.312,13.500,23.400,22.500,0.212,206.500,5.000,-2.098,22.500
C,Cole Aldrich,3900,Sac@Min 08:00PM ET,10.875,Min,1,0,6.429,6.172,6.562,8.000,23.400,2.500,0.059,206.500,-5.000,-9009.940,2.500
SF/PF,Nikola Mirotic,3900,Chi@Cha 07:00PM ET,20.644,Chi,0,0,19.536,13.357,22.062,18.000,23.400,29.500,0.410,205.000,4.500,-3.172,29.500
PF,Frank Kaminsky,3900,Chi@Cha 07:00PM ET,21.676,Cha,1,0,20.821,15.567,19.125,14.500,23.400,23.250,0.423,205.000,-4.500,-3.172,23.250
PG,Cory Joseph,3900,Tor@Uta 09:00PM ET,18.102,Tor,0,0,18.321,12.453,24.062,7.000,23.400,11.750,0.228,198.500,-1.000,-9007.827,11.750
SG/SF,Norman Powell,3900,Tor@Uta 09:00PM ET,12.823,Tor,0,0,16.607,5.567,13.312,1.000,23.400,5.250,0.166,198.500,-1.000,-9007.827,5.250
PG,Austin Rivers,3900,Dal@LAC 10:30PM ET,16.241,LAC,1,0,17.429,9.250,19.500,1.000,23.400,25.000,0.216,194.500,-4.500,-9010.692,25.000
SF,Wayne Ellington,3900,Mia@NO 08:00PM ET,21.182,Mia,0,0,22.292,16.393,18.375,22.000,23.400,16.000,0.384,205.500,4.500,-2.814,0.000
PG,Tony Parker,3900,SA@Por 10:00PM ET,18.821,SA,0,0,15.643,14.308,16.188,13.500,23.400,9.000,0.249,211.500,-2.000,-5.210,0.000
PG,T.J. McConnell,3900,Phi@Pho 09:00PM ET,16.679,Phi,0,0,22.179,11.986,20.000,25.500,23.400,12.500,0.190,212.500,6.000,-1.800,12.500
PG/SG,Matthew Dellavedova,3800,Was@Mil 08:00PM ET,20.583,Mil,1,0,20.000,14.589,13.688,7.000,22.800,11.000,0.360,214.500,-3.000,-9003.500,11.000
PG/SG,Tim Hardaway Jr.,3800,Atl@Den 09:00PM ET,17.784,Atl,0,0,20.464,10.589,18.688,29.000,22.800,2.000,0.281,217.000,5.500,-7.183,0.000
C,Aron Baynes,3800,GS@Det 07:30PM ET,11.016,Det,1,0,10.786,6.528,7.250,22.000,22.800,10.000,0.047,214.500,8.000,-0.368,10.000
PG,Ty Lawson,3800,Sac@Min 08:00PM ET,19.940,Sac,0,0,19.357,12.589,27.250,19.000,22.800,29.250,0.384,206.500,5.000,-2.098,29.250
SF/PF,Matt Barnes,3800,Sac@Min 08:00PM ET,18.704,Sac,0,0,16.929,12.067,16.312,6.500,22.800,23.250,0.339,206.500,5.000,-9002.098,23.250
PG,Ramon Sessions,3800,Chi@Cha 07:00PM ET,13.491,Cha,1,0,11.821,9.721,15.312,10.000,22.800,9.750,0.049,205.000,-4.500,-9003.172,9.750
C,Nene Hilario,3800,Hou@Mem 08:00PM ET,14.900,Hou,0,0,13.250,9.481,15.625,1.000,22.800,11.250,0.110,205.500,-3.500,-9002.814,11.250
C,Justin Hamilton,3800,Bkn@Cle 07:30PM ET,15.793,Bkn,0,0,13.321,8.636,13.688,7.000,22.800,16.500,0.212,225.500,16.500,-8992.489,16.500
PF,Patrick Patterson,3800,Tor@Uta 09:00PM ET,20.537,Tor,0,0,20.321,15.054,16.875,1.000,22.800,11.500,0.340,198.500,-1.000,-9014.067,11.500
C,Lucas Nogueira,3800,Tor@Uta 09:00PM ET,17.131,Tor,0,0,11.286,11.096,19.375,2.000,22.800,24.000,0.279,198.500,-1.000,-9007.827,24.000
SF,Dorian Finney-Smith,3800,Dal@LAC 10:30PM ET,12.393,Dal,0,0,11.679,6.897,14.500,17.500,22.800,11.500,0.121,194.500,4.500,-10.692,11.500
SG,Danny Green,3800,SA@Por 10:00PM ET,17.286,SA,0,0,14.857,10.250,19.562,10.000,22.800,8.500,0.229,211.500,-2.000,-9006.405,8.500
PF,David Lee,3800,SA@Por 10:00PM ET,16.259,SA,0,0,13.643,11.750,15.875,29.000,22.800,18.250,0.179,211.500,-2.000,1.484,18.250
PF,Richaun Holmes,3800,Phi@Pho 09:00PM ET,16.393,Phi,0,0,17.107,7.667,16.438,20.500,22.800,10.750,0.230,212.500,6.000,-1.800,0.000
C,Alex Len,3800,Phi@Pho 09:00PM ET,23.046,Pho,1,0,20.571,15.714,18.812,27.000,22.800,19.000,0.504,212.500,-6.000,2.200,19.000
PF/C,Mike Muscala,3700,Atl@Den 09:00PM ET,17.707,Atl,0,0,16.500,12.071,13.188,13.500,22.200,22.250,0.269,217.000,5.500,1.423,22.250
PG,Jerian Grant,3700,Chi@Cha 07:00PM ET,9.388,Chi,0,0,7.000,3.659,9.438,18.000,22.200,7.000,0.074,205.000,4.500,-3.172,7.000
SF/PF,Sam Dekker,3700,Hou@Mem 08:00PM ET,15.442,Hou,0,0,16.464,10.333,12.875,5.000,22.200,6.750,0.156,205.500,-3.500,-9009.653,6.750
SF/PF,Jeff Green,3700,LAL@Orl 07:00PM ET,16.742,Orl,1,0,13.536,10.132,12.688,27.250,22.200,6.000,0.239,209.500,-5.000,-8.085,6.000
SF/PF,Larry Nance Jr.,3700,LAL@Orl 07:00PM ET,19.143,LAL,0,0,17.143,12.214,21.000,16.250,22.200,21.500,0.358,209.500,5.000,0.051,0.000
SG/SF,Terrence Ross,3700,Tor@Uta 09:00PM ET,17.287,Tor,0,0,15.714,11.453,14.750,1.000,22.200,13.750,0.266,198.500,-1.000,-9007.827,13.750
SG,Jamal Crawford,3700,Dal@LAC 10:30PM ET,18.225,LAC,1,0,23.036,12.897,18.562,4.000,22.200,35.750,0.333,194.500,-4.500,-9010.692,35.750
SG/SF,Allen Crabbe,3700,SA@Por 10:00PM ET,17.081,Por,1,0,17.214,11.250,17.625,9.500,22.200,16.250,0.241,211.500,2.000,-8998.516,16.250
C,Dewayne Dedmon,3700,SA@Por 10:00PM ET,14.891,SA,0,0,15.286,8.205,12.375,28.000,22.200,18.750,0.175,211.500,-2.000,1.484,18.750
PF,Marquese Chriss,3700,Phi@Pho 09:00PM ET,13.672,Pho,1,0,15.786,8.317,12.875,5.000,22.200,4.250,0.107,212.500,-6.000,-9004.721,4.250
PG/SG,Malcolm Brogdon,3600,Was@Mil 08:00PM ET,17.056,Mil,1,0,20.107,12.125,23.812,7.000,21.600,35.250,0.314,214.500,-3.000,-8996.368,35.250
PG,Jameer Nelson,3600,Atl@Den 09:00PM ET,19.707,Den,1,0,20.500,11.985,11.312,22.500,21.600,14.250,0.421,217.000,-5.500,5.423,14.250
PG,Andrew Harrison,3600,Hou@Mem 08:00PM ET,18.250,Mem,1,0,13.714,11.763,13.438,13.500,21.600,15.500,0.353,205.500,3.500,-2.814,15.500
SF,Chandler Parsons,3600,Hou@Mem 08:00PM ET,12.857,Mem,1,0,11.417,8.750,11.312,25.000,21.600,12.750,0.074,205.500,3.500,-2.814,12.750
SF,James Ennis III,3600,Hou@Mem 08:00PM ET,18.779,Mem,1,0,17.679,11.611,13.750,25.000,21.600,14.750,0.353,205.500,3.500,-2.814,14.750
SG/SF,Joe Johnson,3600,Tor@Uta 09:00PM ET,16.908,Uta,1,0,15.536,8.731,9.312,5.250,21.600,7.000,0.282,198.500,1.000,-9016.483,7.000
C,Willie Reed,3600,Mia@NO 08:00PM ET,9.659,Mia,0,0,13.643,4.500,7.875,21.000,21.600,11.500,0.054,205.500,4.500,-2.814,11.500
PF,Al-Farouq Aminu,3600,SA@Por 10:00PM ET,18.554,Por,1,0,15.833,13.031,18.188,2.000,21.600,11.000,0.403,211.500,2.000,-8998.516,11.000
PG,Terry Rozier,3500,OKC@Bos 07:30PM ET,14.629,Bos,1,0,15.357,8.897,5.250,22.500,21.000,9.000,0.194,211.500,-5.500,1.484,9.000
PF/C,Kelly Olynyk,3500,OKC@Bos 07:30PM ET,18.511,Bos,1,0,16.393,9.909,15.312,14.250,21.000,2.750,0.367,211.500,-5.500,-7.496,2.750
PG,Tomas Satoransky,3500,Was@Mil 08:00PM ET,9.405,Was,0,0,9.036,4.327,3.125,4.000,21.000,2.500,0.065,214.500,3.000,-8996.368,2.500
SG/SF,Kelly Oubre Jr.,3500,Was@Mil 08:00PM ET,13.337,Was,0,0,14.714,7.156,14.062,22.500,21.000,11.250,0.208,214.500,3.000,3.632,11.250
C,Kosta Koufos,3500,Sac@Min 08:00PM ET,15.440,Sac,0,0,19.357,9.297,12.188,15.000,21.000,19.000,0.266,206.500,5.000,-2.098,19.000
C,Salah Mejri,3500,Dal@LAC 10:30PM ET,11.700,Dal,0,0,12.786,5.054,13.938,13.000,21.000,18.000,0.156,194.500,4.500,-9010.692,18.000
PF,Jared Dudley,3500,Phi@Pho 09:00PM ET,17.786,Pho,1,0,16.821,11.600,10.438,5.000,21.000,5.750,0.317,212.500,-6.000,-9005.395,5.750
SF/PF,Jerami Grant,3400,OKC@Bos 07:30PM ET,13.429,OKC,0,0,12.607,9.596,16.438,18.500,20.400,15.000,0.079,211.500,5.500,-2.516,15.000
PF,Mirza Teletovic,3400,Was@Mil 08:00PM ET,14.344,Mil,1,0,13.036,8.077,15.250,24.000,20.400,4.500,0.215,214.500,-3.000,-4.453,4.500
SF,Andre Iguodala,3400,GS@Det 07:30PM ET,17.966,GS,0,0,18.929,12.554,15.438,4.500,20.400,7.750,0.315,214.500,-8.000,-9002.121,7.750
SG,Troy Daniels,3400,Hou@Mem 08:00PM ET,14.750,Mem,1,0,14.857,5.604,12.000,26.000,20.400,8.750,0.319,205.500,3.500,-2.814,8.750
PG,D.J. Augustin,3400,LAL@Orl 07:00PM ET,16.274,Orl,1,0,19.750,11.544,14.062,27.500,20.400,19.000,0.255,209.500,-5.000,0.051,19.000
SG,Joe Harris,3400,Bkn@Cle 07:30PM ET,17.643,Bkn,0,0,18.464,12.406,16.500,28.000,20.400,5.250,0.325,225.500,16.500,0.501,5.250
SF/PF,Richard Jefferson,3400,Bkn@Cle 07:30PM ET,10.241,Cle,1,0,11.821,6.089,13.000,30.000,20.400,6.500,0.031,225.500,-16.500,11.511,6.500
PF,Trey Lyles,3400,Tor@Uta 09:00PM ET,17.808,Uta,1,0,18.393,12.453,16.688,22.000,20.400,30.750,0.385,198.500,1.000,-7.827,30.750
SG,Buddy Hield,3400,Mia@NO 08:00PM ET,14.024,NO,1,0,13.786,7.328,12.500,3.000,20.400,12.250,0.221,205.500,-4.500,-9002.814,12.250
SG/SF,Jonathon Simmons,3400,SA@Por 10:00PM ET,12.733,SA,0,0,12.143,7.536,13.562,14.750,20.400,19.500,0.149,211.500,-2.000,1.484,19.500
SG,Manu Ginobili,3400,SA@Por 10:00PM ET,17.865,SA,0,0,15.286,13.617,21.750,10.000,20.400,28.500,0.347,211.500,-2.000,-8998.516,0.000
SG/SF,Tony Snell,3300,Was@Mil 08:00PM ET,16.760,Mil,1,0,16.536,11.911,18.062,13.250,19.800,20.250,0.322,214.500,-3.000,3.632,20.250
PG/SG,Jamal Murray,3300,Atl@Den 09:00PM ET,17.500,Den,1,0,13.107,9.974,11.562,23.750,19.800,2.750,0.393,217.000,-5.500,-4.892,2.750
C,JaVale McGee,3300,GS@Det 07:30PM ET,10.510,GS,0,0,10.714,4.679,16.062,5.000,19.800,20.250,0.119,214.500,-8.000,-8996.368,20.250
SG/SF,Jeremy Lamb,3300,Chi@Cha 07:00PM ET,17.292,Cha,1,0,12.786,8.455,12.938,10.500,19.800,10.750,0.407,205.000,-4.500,-9003.172,10.750
PF/C,Jarell Martin,3300,Hou@Mem 08:00PM ET,11.400,Mem,1,0,12.679,6.417,9.125,19.750,19.800,11.000,0.132,205.500,3.500,-2.814,11.000
SG,DeAndre Liggins,3300,Bkn@Cle 07:30PM ET,8.829,Cle,1,0,10.250,1.833,7.938,30.000,19.800,5.000,0.065,225.500,-16.500,11.511,5.000
SF,Luc Richard Mbah a Moute,3300,Dal@LAC 10:30PM ET,13.063,LAC,1,0,15.000,9.278,16.938,3.000,19.800,27.000,0.178,194.500,-4.500,-9010.692,27.000
SG,E'Twaun Moore,3300,Mia@NO 08:00PM ET,18.769,NO,1,0,14.821,13.357,14.812,3.000,19.800,14.250,0.424,205.500,-4.500,-9002.814,14.250
PG/SG,Leandro Barbosa,3300,Phi@Pho 09:00PM ET,11.098,Pho,1,0,11.286,4.317,6.750,13.750,19.800,4.250,0.147,212.500,-6.000,2.200,4.250
SG,Nik Stauskas,3300,Phi@Pho 09:00PM ET,17.269,Phi,0,0,21.321,11.062,14.875,15.000,19.800,16.250,0.360,212.500,6.000,-1.800,0.000
SG/SF,Anthony Morrow,3200,OKC@Bos 07:30PM ET,9.924,OKC,0,0,12.036,4.679,8.688,13.500,19.200,2.000,0.092,211.500,5.500,-9.483,2.000
C,Jusuf Nurkic,3200,Atl@Den 09:00PM ET,22.306,Den,1,0,22.571,14.133,14.812,4.000,19.200,10.250,0.609,217.000,-5.500,-9005.885,0.000
PG,Ish Smith,3200,GS@Det 07:30PM ET,23.089,Det,1,0,17.929,15.912,14.688,16.500,19.200,16.250,0.656,214.500,8.000,-0.368,16.250
SF,Doug McDermott,3200,Chi@Cha 07:00PM ET,15.844,Chi,0,0,17.792,10.469,17.312,23.000,19.200,22.500,0.348,205.000,4.500,-3.172,22.500
PF,Thomas Robinson,3200,LAL@Orl 07:00PM ET,9.947,LAL,0,0,15.679,4.979,20.438,11.500,19.200,23.750,0.162,209.500,5.000,-8999.949,23.750
C,Timofey Mozgov,3200,LAL@Orl 07:00PM ET,16.484,LAL,0,0,15.929,11.711,12.875,18.500,19.200,12.250,0.341,209.500,5.000,0.051,12.250
SG,Langston Galloway,3200,Mia@NO 08:00PM ET,17.375,NO,1,0,19.643,9.985,13.812,3.000,19.200,15.250,0.423,205.500,-4.500,-9002.814,15.250
SF,Solomon Hill,3200,Mia@NO 08:00PM ET,15.793,NO,1,0,14.571,10.574,9.500,10.500,19.200,7.000,0.305,205.500,-4.500,-9010.047,7.000
PF/C,Josh McRoberts,3200,Mia@NO 08:00PM ET,13.690,Mia,0,0,15.393,8.917,9.188,23.750,19.200,10.000,0.180,205.500,4.500,-2.814,10.000
PF/C,Ed Davis,3200,SA@Por 10:00PM ET,13.782,Por,1,0,15.107,7.391,11.000,2.500,19.200,8.000,0.229,211.500,2.000,-8998.516,8.000
PF/C,Amir Johnson,3100,OKC@Bos 07:30PM ET,15.862,Bos,1,0,16.786,9.500,21.812,14.250,18.600,36.500,0.417,211.500,-5.500,1.484,36.500
SG/SF,Stanley Johnson,3100,GS@Det 07:30PM ET,9.481,Det,1,0,10.429,4.650,11.500,11.500,18.600,17.750,0.106,214.500,8.000,-9000.368,17.750
PF,Anthony Tolliver,3100,Sac@Min 08:00PM ET,11.132,Sac,0,0,16.714,4.825,19.938,8.500,18.600,23.250,0.234,206.500,5.000,-9002.098,23.250
PF/C,Luis Scola,3100,Bkn@Cle 07:30PM ET,12.330,Bkn,0,0,14.250,6.923,10.500,10.750,18.600,16.250,0.206,225.500,16.500,-8992.489,16.250
PF,Anthony Bennett,3100,Bkn@Cle 07:30PM ET,10.631,Bkn,0,0,15.393,5.812,12.250,14.500,18.600,17.000,0.152,225.500,16.500,7.511,17.000
C,Alexis Ajinca,3100,Mia@NO 08:00PM ET,12.303,NO,1,0,11.714,6.750,14.438,17.000,18.600,15.250,0.216,205.500,-4.500,-2.814,15.250
PG,Semaj Christon,3000,OKC@Bos 07:30PM ET,9.241,OKC,0,0,9.179,4.625,11.312,25.500,18.000,6.500,0.050,211.500,5.500,-2.516,6.500
PG,Demetrius Jackson,3000,OKC@Bos 07:30PM ET,5.000,Bos,1,0,7.625,1.583,5.000,22.500,18.000,2.750,0.082,211.500,-5.500,1.484,0.000
SG,Gerald Green,3000,OKC@Bos 07:30PM ET,8.462,Bos,1,0,12.042,4.393,7.875,11.000,18.000,8.750,0.057,211.500,-5.500,-8998.516,0.000
SG,Alex Abrines,3000,OKC@Bos 07:30PM ET,7.330,OKC,0,0,8.286,2.841,12.062,14.000,18.000,7.500,0.048,211.500,5.500,-2.516,7.500
SG,James Young,3000,OKC@Bos 07:30PM ET,3.523,Bos,1,0,2.500,0.594,2.125,11.000,18.000,1.250,0.033,211.500,-5.500,-8998.516,0.000
SF,Kyle Singler,3000,OKC@Bos 07:30PM ET,4.783,OKC,0,0,6.143,1.821,4.875,13.000,18.000,5.000,0.002,211.500,5.500,-9002.516,5.000
SF,Jaylen Brown,3000,OKC@Bos 07:30PM ET,9.759,Bos,1,0,6.857,4.897,6.500,7.000,18.000,10.250,0.141,211.500,-5.500,-8998.516,10.250
PF,Jonas Jerebko,3000,OKC@Bos 07:30PM ET,11.647,Bos,1,0,13.286,7.550,7.875,16.500,18.000,9.000,0.106,211.500,-5.500,1.484,9.000
PF,Jordan Mickey,3000,OKC@Bos 07:30PM ET,5.306,Bos,1,0,4.188,1.812,5.500,16.500,18.000,7.750,0.014,211.500,-5.500,1.484,0.000
PF,Domantas Sabonis,3000,OKC@Bos 07:30PM ET,14.353,OKC,0,0,15.929,9.250,14.562,24.000,18.000,26.250,0.327,211.500,5.500,-2.516,26.250
