Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds,penalty,Final
C,Nick Collison,3000,OKC@Bos 07:30PM ET,3.806,OKC,0,0,5.562,0.500,6.500,20.000,18.000,0.000,0.015,211.500,5.500,-2.516,0.000
C,Tyler Zeller,3000,OKC@Bos 07:30PM ET,11.292,Bos,1,0,5.000,4.000,3.688,12.000,18.000,2.000,0.234,211.500,-5.500,-8998.516,2.000
C,Joffrey Lauvergne,3000,OKC@Bos 07:30PM ET,13.520,OKC,0,0,15.643,8.824,12.062,20.000,18.000,12.000,0.276,211.500,5.500,-2.516,12.000
PG,Jason Terry,3000,Was@Mil 08:00PM ET,7.602,Mil,1,0,7.500,3.771,7.875,5.000,18.000,9.750,0.032,214.500,-3.000,-8996.368,9.750
PG,Trey Burke,3000,Was@Mil 08:00PM ET,7.865,Was,0,0,6.214,4.286,6.688,4.000,18.000,6.500,0.036,214.500,3.000,-8996.368,6.500
SG,Marcus Thornton,3000,Was@Mil 08:00PM ET,13.176,Was,0,0,11.464,7.089,8.438,16.000,18.000,1.250,0.236,214.500,3.000,-3.587,1.250
SG,Sheldon McClellan,3000,Was@Mil 08:00PM ET,8.031,Was,0,0,11.500,1.688,9.500,16.000,18.000,11.500,0.103,214.500,3.000,3.632,11.500
SG,Rashad Vaughn,3000,Was@Mil 08:00PM ET,7.839,Mil,1,0,11.458,1.406,4.125,9.000,18.000,11.250,0.153,214.500,-3.000,-8996.368,0.000
SF/PF,Michael Beasley,3000,Was@Mil 08:00PM ET,15.098,Mil,1,0,19.679,8.812,16.438,20.750,18.000,9.000,0.363,214.500,-3.000,3.632,0.000
PF/C,Jason Smith,3000,Was@Mil 08:00PM ET,7.808,Was,0,0,8.000,3.923,7.562,16.250,18.000,5.250,0.035,214.500,3.000,3.632,5.250
PF,Thon Maker,3000,Was@Mil 08:00PM ET,4.650,Mil,1,0,7.562,1.350,7.000,24.000,18.000,7.500,0.009,214.500,-3.000,3.632,7.500
C,Andrew Nicholson,3000,Was@Mil 08:00PM ET,6.025,Was,0,0,9.250,2.308,5.812,14.000,18.000,5.250,0.034,214.500,3.000,3.632,5.250
C,Miles Plumlee,3000,Was@Mil 08:00PM ET,7.138,Mil,1,0,7.250,2.808,2.312,6.000,18.000,3.000,0.053,214.500,-3.000,-8996.368,3.000
C,Daniel Ochefu,3000,Was@Mil 08:00PM ET,1.458,Was,0,0,3.667,0.950,3.000,14.000,18.000,8.500,0.009,214.500,3.000,3.632,8.500
PG,Malcolm Delaney,3000,Atl@Den 09:00PM ET,11.905,Atl,0,0,10.786,6.159,6.688,29.000,18.000,14.000,0.133,217.000,5.500,1.423,14.000
PG,Malik Beasley,3000,Atl@Den 09:00PM ET,4.611,Den,1,0,5.100,0.417,5.500,22.500,18.000,7.500,0.027,217.000,-5.500,5.423,0.000
SG,Mike Miller,3000,Atl@Den 09:00PM ET,5.250,Den,1,0,9.375,1.125,5.250,25.000,18.000,5.500,0.068,217.000,-5.500,5.423,0.000
SF,Alonzo Gee,3000,Atl@Den 09:00PM ET,3.938,Den,1,0,5.750,0.571,0.312,24.000,18.000,1.250,0.033,217.000,-5.500,5.423,0.000
SF,Ryan Kelly,3000,Atl@Den 09:00PM ET,4.281,Atl,0,0,6.500,2.188,5.188,16.000,18.000,4.750,0.008,217.000,5.500,1.423,0.000
SF,Taurean Prince,3000,Atl@Den 09:00PM ET,8.139,Atl,0,0,7.679,2.841,2.250,16.000,18.000,1.000,0.073,217.000,5.500,-5.241,1.000
SF,DeAndre' Bembry,3000,Atl@Den 09:00PM ET,2.028,Atl,0,0,5.000,1.071,4.875,16.000,18.000,17.500,0.020,217.000,5.500,1.423,17.500
PF,Kris Humphries,3000,Atl@Den 09:00PM ET,8.938,Atl,0,0,8.964,4.346,7.312,8.500,18.000,24.500,0.164,217.000,5.500,-8998.577,24.500
PF,Darrell Arthur,3000,Atl@Den 09:00PM ET,9.654,Den,1,0,8.062,5.031,5.875,18.500,18.000,5.750,0.092,217.000,-5.500,5.423,5.750
PF,Mike Scott,3000,Atl@Den 09:00PM ET,7.400,Atl,0,0,8.688,4.375,10.750,8.500,18.000,16.500,0.071,217.000,5.500,-8998.577,16.500
PF,Juancho Hernangomez,3000,Atl@Den 09:00PM ET,8.761,Den,1,0,3.429,3.350,5.688,18.500,18.000,0.000,0.134,217.000,-5.500,-3.049,0.000
PG/SG,Ian Clark,3000,GS@Det 07:30PM ET,12.361,GS,0,0,10.679,7.750,16.562,14.500,18.000,9.500,0.251,214.500,-8.000,3.632,9.500
PG,Shaun Livingston,3000,GS@Det 07:30PM ET,10.810,GS,0,0,10.143,8.118,11.438,24.000,18.000,12.250,0.046,214.500,-8.000,3.632,12.250
PG,Beno Udrih,3000,GS@Det 07:30PM ET,13.635,Det,1,0,16.250,8.292,9.000,16.500,18.000,5.000,0.245,214.500,8.000,-6.646,0.000
SG/SF,Patrick McCaw,3000,GS@Det 07:30PM ET,7.230,GS,0,0,5.464,3.897,3.938,4.750,18.000,3.000,0.040,214.500,-8.000,-8996.368,0.000
SG,Darrun Hilliard,3000,GS@Det 07:30PM ET,7.342,Det,1,0,6.821,3.275,8.000,12.500,18.000,13.000,0.028,214.500,8.000,-9000.368,0.000
SF,Reggie Bullock,3000,GS@Det 07:30PM ET,7.563,Det,1,0,8.417,2.500,7.562,10.500,18.000,0.000,0.112,214.500,8.000,-9007.416,0.000
SF,Michael Gbinije,3000,GS@Det 07:30PM ET,1.357,Det,1,0,1.062,0.417,1.500,10.500,18.000,1.500,0.005,214.500,8.000,-9000.368,0.000
PF,David West,3000,GS@Det 07:30PM ET,12.167,GS,0,0,16.250,7.078,14.938,11.500,18.000,16.750,0.186,214.500,-8.000,-8996.368,16.750
PF,James Michael McAdoo,3000,GS@Det 07:30PM ET,3.036,GS,0,0,1.607,1.333,1.375,11.500,18.000,0.000,0.001,214.500,-8.000,-8999.218,0.000
PF,Kevon Looney,3000,GS@Det 07:30PM ET,8.981,GS,0,0,10.500,5.000,14.188,11.500,18.000,23.000,0.068,214.500,-8.000,-8996.368,0.000
PF,Henry Ellenson,3000,GS@Det 07:30PM ET,2.875,Det,1,0,3.500,1.708,3.375,10.000,18.000,2.500,0.005,214.500,8.000,-9000.368,0.000
C,Zaza Pachulia,3000,GS@Det 07:30PM ET,17.404,GS,0,0,20.786,11.969,20.750,5.000,18.000,18.000,0.474,214.500,-8.000,-8996.368,18.000
C,Anderson Varejao,3000,GS@Det 07:30PM ET,6.000,GS,0,0,6.667,2.650,5.688,5.000,18.000,1.250,0.022,214.500,-8.000,-9000.838,0.000
C,Boban Marjanovic,3000,GS@Det 07:30PM ET,5.563,Det,1,0,4.600,2.500,5.875,22.000,18.000,14.500,0.020,214.500,8.000,-0.368,0.000
PG,Kris Dunn,3000,Sac@Min 08:00PM ET,13.018,Min,1,0,11.929,7.735,11.188,21.000,18.000,9.250,0.252,206.500,-5.000,-2.098,9.250
PG,Tyus Jones,3000,Sac@Min 08:00PM ET,10.167,Min,1,0,4.607,4.386,1.625,21.000,18.000,0.000,0.222,206.500,-5.000,-12.186,0.000
SG/SF,Shabazz Muhammad,3000,Sac@Min 08:00PM ET,10.920,Min,1,0,9.750,5.923,13.375,17.750,18.000,7.250,0.105,206.500,-5.000,-2.098,7.250
SG,Arron Afflalo,3000,Sac@Min 08:00PM ET,12.660,Sac,0,0,7.679,6.354,9.375,8.000,18.000,3.500,0.194,206.500,5.000,-9008.613,3.500
SG,Brandon Rush,3000,Sac@Min 08:00PM ET,4.773,Min,1,0,6.100,2.714,3.938,23.500,18.000,4.500,0.008,206.500,-5.000,-2.098,0.000
SG,Ben McLemore,3000,Sac@Min 08:00PM ET,10.065,Sac,0,0,10.357,4.909,11.125,8.000,18.000,11.250,0.107,206.500,5.000,-9002.098,11.250
SG,Malachi Richardson,3000,Sac@Min 08:00PM ET,4.938,Sac,0,0,4.938,1.167,4.938,8.000,18.000,0.000,0.094,206.500,5.000,-9002.098,0.000
SF/PF,Nemanja Bjelica,3000,Sac@Min 08:00PM ET,13.962,Min,1,0,9.250,6.214,9.188,18.000,18.000,3.250,0.332,206.500,-5.000,-12.271,3.250
PF,Adreian Payne,3000,Sac@Min 08:00PM ET,9.694,Min,1,0,10.750,5.000,8.188,24.000,18.000,6.250,0.120,206.500,-5.000,-2.098,0.000
PF,Skal Labissiere,3000,Sac@Min 08:00PM ET,4.833,Sac,0,0,4.833,1.375,4.833,8.500,18.000,-0.500,0.086,206.500,5.000,-9002.098,0.000
C,Willie Cauley-Stein,3000,Sac@Min 08:00PM ET,9.780,Sac,0,0,11.607,4.732,9.938,15.000,18.000,6.000,0.097,206.500,5.000,-2.098,6.000
PG/SG,Denzel Valentine,3000,Chi@Cha 07:00PM ET,6.275,Chi,0,0,8.036,3.068,9.625,19.000,18.000,8.000,0.012,205.000,4.500,-3.172,0.000
PG,Brian Roberts,3000,Chi@Cha 07:00PM ET,3.464,Cha,1,0,2.800,0.562,4.000,10.000,18.000,10.250,0.017,205.000,-4.500,-9003.172,0.000
PG,Isaiah Canaan,3000,Chi@Cha 07:00PM ET,11.660,Chi,0,0,13.929,7.203,5.000,18.000,18.000,3.250,0.199,205.000,4.500,-10.583,0.000
PG,Michael Carter-Williams,3000,Chi@Cha 07:00PM ET,13.583,Chi,0,0,3.500,3.500,13.583,18.000,18.000,3.500,0.306,205.000,4.500,-11.976,0.000
PG,Aaron Harrison,3000,Chi@Cha 07:00PM ET,1.625,Cha,1,0,1.333,0.625,1.625,10.000,18.000,1.250,0.024,205.000,-4.500,-9003.172,0.000
SF,Treveon Graham,3000,Chi@Cha 07:00PM ET,4.625,Cha,1,0,4.250,0.625,5.438,8.500,18.000,5.250,0.018,205.000,-4.500,-9003.172,0.000
SF,Paul Zipser,3000,Chi@Cha 07:00PM ET,3.000,Chi,0,0,2.500,1.600,2.625,23.000,18.000,2.750,0.005,205.000,4.500,-3.172,0.000
PF/C,Spencer Hawes,3000,Chi@Cha 07:00PM ET,15.909,Cha,1,0,16.571,8.875,7.875,12.250,18.000,6.250,0.414,205.000,-4.500,-9012.816,0.000
PF,Bobby Portis,3000,Chi@Cha 07:00PM ET,9.976,Chi,0,0,9.214,5.923,10.750,13.000,18.000,2.250,0.111,205.000,4.500,-9009.510,0.000
C,Roy Hibbert,3000,Chi@Cha 07:00PM ET,13.185,Cha,1,0,14.750,8.615,13.812,10.000,18.000,17.250,0.285,205.000,-4.500,-9003.172,17.250
C,Cristiano Felicio,3000,Chi@Cha 07:00PM ET,10.338,Chi,0,0,8.393,5.864,12.312,25.000,18.000,7.500,0.094,205.000,4.500,-3.172,7.500
PG,Tyler Ennis,3000,Hou@Mem 08:00PM ET,5.559,Hou,0,0,5.429,2.625,1.938,8.000,18.000,6.750,0.012,205.500,-3.500,-9002.814,0.000
PG,Wade Baldwin IV,3000,Hou@Mem 08:00PM ET,10.138,Mem,1,0,10.429,4.125,1.375,13.500,18.000,-1.000,0.210,205.500,3.500,-12.415,0.000
SG/SF,Vince Carter,3000,Hou@Mem 08:00PM ET,17.865,Mem,1,0,16.000,13.300,13.625,25.500,18.000,21.000,0.499,205.500,3.500,-2.814,21.000
SG/SF,Corey Brewer,3000,Hou@Mem 08:00PM ET,8.458,Hou,0,0,4.929,4.691,3.188,6.250,18.000,2.250,0.031,205.500,-3.500,-9007.735,2.250
SG,Troy Williams,3000,Hou@Mem 08:00PM ET,10.720,Mem,1,0,12.964,2.729,4.188,26.000,18.000,0.000,0.234,205.500,3.500,-12.122,0.000
SF,K.J. McDaniels,3000,Hou@Mem 08:00PM ET,6.750,Hou,0,0,8.036,1.944,1.562,6.000,18.000,0.000,0.048,205.500,-3.500,-9009.018,0.000
PF,Kyle Wiltjer,3000,Hou@Mem 08:00PM ET,2.792,Hou,0,0,1.250,0.375,3.688,4.000,18.000,0.000,0.021,205.500,-3.500,-9002.814,0.000
PF,Deyonta Davis,3000,Hou@Mem 08:00PM ET,5.881,Mem,1,0,7.286,2.062,4.750,16.500,18.000,11.000,0.041,205.500,3.500,-2.814,0.000
PG,C.J. Watson,3000,LAL@Orl 07:00PM ET,6.214,Orl,1,0,10.179,2.875,8.500,27.500,18.000,20.250,0.022,209.500,-5.000,0.051,20.250
PG,Jose Calderon,3000,LAL@Orl 07:00PM ET,10.983,LAL,0,0,9.964,5.750,9.938,13.500,18.000,7.250,0.240,209.500,5.000,0.051,0.000
PG,Marcelo Huertas,3000,LAL@Orl 07:00PM ET,9.346,LAL,0,0,11.857,3.969,15.875,13.500,18.000,14.000,0.170,209.500,5.000,0.051,14.000
SG,Jodie Meeks,3000,LAL@Orl 07:00PM ET,13.795,Orl,1,0,10.833,6.792,12.625,21.000,18.000,21.250,0.351,209.500,-5.000,0.051,21.250
SG,C.J. Wilcox,3000,LAL@Orl 07:00PM ET,2.625,Orl,1,0,0.417,0.750,2.375,21.000,18.000,1.250,0.003,209.500,-5.000,0.051,1.250
SG,Mario Hezonja,3000,LAL@Orl 07:00PM ET,6.368,Orl,1,0,4.250,1.583,1.688,21.000,18.000,0.000,0.046,209.500,-5.000,0.051,0.000
SF,Metta World Peace,3000,LAL@Orl 07:00PM ET,3.396,LAL,0,0,3.893,0.781,0.875,21.000,18.000,0.000,0.004,209.500,5.000,0.051,0.000
SF,Damjan Rudez,3000,LAL@Orl 07:00PM ET,4.569,Orl,1,0,3.607,1.458,3.312,28.000,18.000,1.500,0.008,209.500,-5.000,0.051,1.500
PF,Arinze Onuaku,3000,LAL@Orl 07:00PM ET,1.800,Orl,1,0,3.750,0.625,1.938,26.500,18.000,3.750,0.014,209.500,-5.000,0.051,0.000
PF,Stephen Zimmerman Jr.,3000,LAL@Orl 07:00PM ET,2.600,Orl,1,0,2.833,1.083,1.938,26.500,18.000,3.250,0.010,209.500,-5.000,0.051,3.250
C,Tarik Black,3000,LAL@Orl 07:00PM ET,14.281,LAL,0,0,11.571,9.386,11.125,18.500,18.000,0.750,0.257,209.500,5.000,-5.612,0.000
C,Ivica Zubac,3000,LAL@Orl 07:00PM ET,3.125,LAL,0,0,4.708,1.150,3.062,18.500,18.000,9.500,0.029,209.500,5.000,0.051,9.500
PG,Randy Foye,3000,Bkn@Cle 07:30PM ET,11.528,Bkn,0,0,11.143,6.225,6.812,20.000,18.000,5.750,0.149,225.500,16.500,7.511,5.750
PG,Spencer Dinwiddie,3000,Bkn@Cle 07:30PM ET,7.083,Bkn,0,0,12.000,2.438,11.438,20.000,18.000,23.750,0.199,225.500,16.500,7.511,23.750
PG,Kay Felder,3000,Bkn@Cle 07:30PM ET,8.271,Cle,1,0,8.036,4.778,13.875,30.000,18.000,20.250,0.146,225.500,-16.500,11.511,20.250
PG,Isaiah Whitehead,3000,Bkn@Cle 07:30PM ET,15.682,Bkn,0,0,15.500,10.318,17.000,20.000,18.000,13.250,0.367,225.500,16.500,7.511,0.000
SG,James Jones,3000,Bkn@Cle 07:30PM ET,4.953,Cle,1,0,3.071,1.659,6.062,30.000,18.000,2.750,0.017,225.500,-16.500,11.511,2.750
SG,Jordan McRae,3000,Bkn@Cle 07:30PM ET,6.735,Cle,1,0,6.179,1.357,8.688,30.000,18.000,10.000,0.025,225.500,-16.500,11.511,10.000
SF,Mike Dunleavy,3000,Bkn@Cle 07:30PM ET,8.900,Cle,1,0,11.071,5.438,14.375,30.000,18.000,20.500,0.091,225.500,-16.500,11.511,20.500
SF,Caris LeVert,3000,Bkn@Cle 07:30PM ET,9.938,Bkn,0,0,11.417,7.750,11.875,27.000,18.000,25.250,0.166,225.500,16.500,7.511,25.250
PF,Chris McCullough,3000,Bkn@Cle 07:30PM ET,5.167,Bkn,0,0,7.792,1.857,4.375,14.500,18.000,6.000,0.056,225.500,16.500,7.511,6.000
C,Chris Andersen,3000,Bkn@Cle 07:30PM ET,7.979,Cle,1,0,8.714,4.607,8.312,29.000,18.000,11.000,0.035,225.500,-16.500,11.511,0.000
PG,Fred VanVleet,3000,Tor@Uta 09:00PM ET,4.406,Tor,0,0,9.250,1.167,7.438,7.000,18.000,0.000,0.046,198.500,-1.000,-9007.827,0.000
PG,Raul Neto,3000,Tor@Uta 09:00PM ET,4.714,Uta,1,0,5.714,1.275,5.188,11.000,18.000,1.250,0.020,198.500,1.000,-9007.827,1.250
PG,Dante Exum,3000,Tor@Uta 09:00PM ET,12.446,Uta,1,0,13.643,6.682,10.188,11.000,18.000,6.750,0.172,198.500,1.000,-9007.827,0.000
PF/C,Boris Diaw,3000,Tor@Uta 09:00PM ET,11.881,Uta,1,0,14.250,6.429,14.375,15.500,18.000,7.000,0.212,198.500,1.000,-7.827,7.000
PF,Joel Bolomboy,3000,Tor@Uta 09:00PM ET,2.833,Uta,1,0,1.938,1.050,2.812,22.000,18.000,3.500,0.004,198.500,1.000,-7.827,0.000
PF,Pascal Siakam,3000,Tor@Uta 09:00PM ET,13.464,Tor,0,0,10.750,8.312,13.125,1.000,18.000,2.500,0.222,198.500,-1.000,-9014.117,2.500
C,Jeff Withey,3000,Tor@Uta 09:00PM ET,8.293,Uta,1,0,10.036,4.542,10.188,9.000,18.000,9.750,0.042,198.500,1.000,-9007.827,0.000
C,Jakob Poeltl,3000,Tor@Uta 09:00PM ET,7.967,Tor,0,0,7.950,3.781,2.562,2.000,18.000,2.500,0.045,198.500,-1.000,-9013.177,0.000
PG/SG,Devin Harris,3000,Dal@LAC 10:30PM ET,9.173,Dal,0,0,5.250,4.344,11.125,4.250,18.000,7.750,0.124,194.500,4.500,-9010.692,7.750
PG/SG,Raymond Felton,3000,Dal@LAC 10:30PM ET,11.902,LAC,1,0,14.250,6.875,15.312,2.500,18.000,17.500,0.171,194.500,-4.500,-9010.692,17.500
SG,Jonathan Gibson,3000,Dal@LAC 10:30PM ET,11.594,Dal,0,0,16.292,3.625,2.438,6.500,18.000,4.750,0.280,194.500,4.500,-9010.692,0.000
SG,Nicolas Brussino,3000,Dal@LAC 10:30PM ET,4.875,Dal,0,0,5.929,1.589,0.500,6.500,18.000,0.000,0.011,194.500,4.500,-9010.692,0.000
SF,Alan Anderson,3000,Dal@LAC 10:30PM ET,4.094,LAC,1,0,3.833,1.200,1.312,3.000,18.000,-0.500,0.008,194.500,-4.500,-9014.272,-0.500
SF,Wesley Johnson,3000,Dal@LAC 10:30PM ET,10.073,LAC,1,0,10.179,5.000,9.750,3.000,18.000,2.000,0.110,194.500,-4.500,-9017.209,2.000
SF,Justin Anderson,3000,Dal@LAC 10:30PM ET,15.528,Dal,0,0,12.464,10.054,8.562,17.500,18.000,6.750,0.343,194.500,4.500,-17.580,6.750
PF,Paul Pierce,3000,Dal@LAC 10:30PM ET,6.139,LAC,1,0,4.292,2.688,4.250,3.000,18.000,6.750,0.010,194.500,-4.500,-9010.692,6.750
PF,Brandon Bass,3000,Dal@LAC 10:30PM ET,6.950,LAC,1,0,7.321,2.667,8.312,3.000,18.000,5.750,0.011,194.500,-4.500,-9010.692,5.750
C,A.J. Hammons,3000,Dal@LAC 10:30PM ET,4.167,Dal,0,0,4.833,2.125,4.438,13.000,18.000,5.750,0.004,194.500,4.500,-9010.692,0.000
C,Diamond Stone,3000,Dal@LAC 10:30PM ET,2.813,LAC,1,0,2.812,0.250,2.812,11.000,18.000,0.000,0.048,194.500,-4.500,-9010.692,0.000
SG,Rodney McGruder,3000,Mia@NO 08:00PM ET,14.667,Mia,0,0,19.607,7.646,12.500,18.500,18.000,18.250,0.330,205.500,4.500,-2.814,0.000
SF/PF,Dante Cunningham,3000,Mia@NO 08:00PM ET,13.389,NO,1,0,11.286,6.861,12.875,8.750,18.000,21.250,0.308,205.500,-4.500,-9002.814,21.250
SF/PF,Luke Babbitt,3000,Mia@NO 08:00PM ET,7.739,Mia,0,0,8.429,3.192,6.375,24.250,18.000,8.750,0.051,205.500,4.500,-2.814,8.750
SF,Derrick Williams,3000,Mia@NO 08:00PM ET,11.938,Mia,0,0,13.250,7.425,15.750,22.000,18.000,12.750,0.187,205.500,4.500,-2.814,12.750
PF,Udonis Haslem,3000,Mia@NO 08:00PM ET,2.750,Mia,0,0,3.750,1.150,2.750,26.500,18.000,1.000,0.012,205.500,4.500,-2.814,0.000
C,Omer Asik,3000,Mia@NO 08:00PM ET,11.938,NO,1,0,13.607,7.062,5.125,17.000,18.000,4.000,0.191,205.500,-4.500,-9.659,0.000
PG,Shabazz Napier,3000,SA@Por 10:00PM ET,6.816,Por,1,0,6.286,2.636,10.562,3.000,18.000,15.750,0.041,211.500,2.000,-8998.516,0.000
PG,Nicolas Laprovittola,3000,SA@Por 10:00PM ET,6.912,SA,0,0,5.464,1.450,2.188,13.500,18.000,1.500,0.061,211.500,-2.000,1.484,1.500
PG,Bryn Forbes,3000,SA@Por 10:00PM ET,1.583,SA,0,0,0.179,0.125,0.000,13.500,18.000,0.000,0.001,211.500,-2.000,1.484,0.000
PG,Tim Quarterman,3000,SA@Por 10:00PM ET,3.225,Por,1,0,3.100,1.750,1.500,3.000,18.000,3.000,0.002,211.500,2.000,-8998.516,3.000
PG,Dejounte Murray,3000,SA@Por 10:00PM ET,3.250,SA,0,0,4.917,1.156,7.000,13.500,18.000,15.250,0.012,211.500,-2.000,1.484,15.250
SG,Kyle Anderson,3000,SA@Por 10:00PM ET,9.540,SA,0,0,12.786,4.736,11.438,10.000,18.000,4.000,0.148,211.500,-2.000,-8998.516,4.000
SF/PF,Davis Bertans,3000,SA@Por 10:00PM ET,6.870,SA,0,0,2.571,2.567,1.438,24.250,18.000,0.000,0.047,211.500,-2.000,-4.949,0.000
SF,Pat Connaughton,3000,SA@Por 10:00PM ET,3.500,Por,1,0,2.583,1.094,3.562,2.000,18.000,1.250,0.003,211.500,2.000,-8998.516,1.250
PF/C,Meyers Leonard,3000,SA@Por 10:00PM ET,11.598,Por,1,0,15.929,5.625,12.062,2.500,18.000,25.750,0.254,211.500,2.000,-8998.516,25.750
PF,Jake Layman,3000,SA@Por 10:00PM ET,5.000,Por,1,0,1.571,1.519,1.062,2.000,18.000,0.000,0.032,211.500,2.000,-8998.516,0.000
PF,Noah Vonleh,3000,SA@Por 10:00PM ET,8.760,Por,1,0,6.286,4.589,12.312,2.000,18.000,11.500,0.067,211.500,2.000,-8998.516,11.500
PG,Tyler Ulis,3000,Phi@Pho 09:00PM ET,7.941,Pho,1,0,3.500,3.917,3.438,9.000,18.000,-0.500,0.115,212.500,-6.000,-9005.850,0.000
SG/SF,Hollis Thompson,3000,Phi@Pho 09:00PM ET,12.269,Phi,0,0,8.750,7.724,6.750,20.500,18.000,8.000,0.245,212.500,6.000,-1.800,8.000
SG,Timothe Luwawu-Cabarrot,3000,Phi@Pho 09:00PM ET,4.611,Phi,0,0,5.571,1.900,4.688,15.000,18.000,1.500,0.003,212.500,6.000,-1.800,0.000
SF/PF,Dragan Bender,3000,Phi@Pho 09:00PM ET,6.087,Pho,1,0,3.036,2.442,5.375,12.250,18.000,2.000,0.021,212.500,-6.000,-8997.800,0.000
C,Alan Williams,3000,Phi@Pho 09:00PM ET,10.625,Pho,1,0,3.000,3.444,4.375,27.000,18.000,3.750,0.307,212.500,-6.000,2.200,0.000
